date	site	transect	species	condition
2015-07-08	HBS2	2	SBOU	UPM, UD
2015-07-13	HBS2	2	SBOU	UD, P
2013-10-18	HBS2	2	SINT	NA
2013-10-22	HBS2	2	SINT	NA
2013-11-02	HBS2	2	SINT	NA
2013-11-07	HBS2	2	SINT	NA
2013-11-24	HBS2	2	SINT	PE, SA
2013-12-05	HBS2	2	SINT	PE, SA
2013-12-12	HBS2	2	SINT	PE, SA
2014-01-06	HBS2	2	SINT	NONE
2014-01-13	HBS2	2	SINT	SA
2014-01-21	HBS2	2	SINT	NONE
2014-02-04	HBS2	2	SINT	PE, M, SED
2014-02-08	HBS2	2	SINT	PE, SED
2014-02-14	HBS2	2	SINT	SA, M, PE
2014-02-22	HBS2	2	SINT	SA, PE
2014-03-07	HBS2	2	SINT	PBUR, M, PE
2014-03-10	HBS2	2	SINT	SA, PE
2014-03-21	HBS2	2	SINT	PBUR, PE
2014-03-24	HBS2	2	SINT	SA, PE
2014-04-02	HBS2	2	SINT	PE, PM, SED
2014-04-17	HBS2	2	SINT	SA, PBUR, PM
2014-04-24	HBS2	2	SINT	SA, P
2014-04-26	HBS2	2	SINT	SA, PBUR
2014-05-03	HBS2	2	SINT	PBUR
2014-05-04	HBS2	2	SINT	SA, PBUR
2014-05-22	HBS2	2	SINT	SA, PM
2014-05-26	HBS2	2	SINT	SA, PBUR, PM
2014-05-30	HBS2	2	SINT	PBUR, P, PE
2014-05-31	HBS2	2	SINT	PBUR, PM
2014-06-06	HBS2	2	SINT	SA, PBUR, PM
2014-06-13	HBS2	2	SINT	SA, PBUR, PM
2014-06-16	HBS2	2	SINT	PBUR
2014-06-19	HBS2	2	SINT	SA, PM
2014-06-23	HBS2	2	SINT	M, SED, PM
2014-07-29	HBS2	2	SINT	SA, PM
2014-09-05	HBS2	2	SINT	PM, PBUR, P
2014-09-11	HBS2	2	SINT	PE, PBUR, PB, PM
2014-09-22	HBS2	2	SINT	PB, PBUR, SED
2015-01-26	HBS2	2	SINT	SA
2015-06-23	HBS2	2	SINT	PB, P, UPM
2015-06-30	HBS2	2	SINT	P, UPM
2015-07-08	HBS2	2	SINT	UPM
2015-07-13	HBS2	2	SINT	P
2013-10-18	HBS2	2	SBOU	PE
2013-10-22	HBS2	2	SBOU	NA
2013-11-02	HBS2	2	SBOU	PE, SA
2013-11-07	HBS2	2	SBOU	SA
2013-11-24	HBS2	2	SBOU	PE, SA
2013-12-05	HBS2	2	SBOU	PE, SA
2013-12-12	HBS2	2	SBOU	PE, SA
2014-01-06	HBS2	2	SBOU	NONE
2014-01-13	HBS2	2	SBOU	NONE
2014-01-21	HBS2	2	SBOU	SA
2014-02-04	HBS2	2	SBOU	PE, M, SED
2014-02-08	HBS2	2	SBOU	PE, SED
2014-02-14	HBS2	2	SBOU	M, PE
2014-02-22	HBS2	2	SBOU	UD
2014-03-07	HBS2	2	SBOU	SA, M, PE
2014-03-10	HBS2	2	SBOU	M, PE, UD
2014-03-21	HBS2	2	SBOU	SA, PE
2014-03-24	HBS2	2	SBOU	PBUR, PB, SED
2014-04-02	HBS2	2	SBOU	PE, SED, UD
2014-04-17	HBS2	2	SBOU	SA, UD
2014-04-24	HBS2	2	SBOU	PE, SA, UD
2014-04-26	HBS2	2	SBOU	PE, SA
2014-05-03	HBS2	2	SBOU	SA, UD
2014-05-04	HBS2	2	SBOU	UD, PE, SA
2014-05-22	HBS2	2	SBOU	SA, PE
2014-05-26	HBS2	2	SBOU	SA, PE, UD
2014-05-30	HBS2	2	SBOU	SA, PE, PM
2014-05-31	HBS2	2	SBOU	PE, SED
2014-06-06	HBS2	2	SBOU	SA, PBUR
2014-06-13	HBS2	2	SBOU	SA, PE
2014-06-16	HBS2	2	SBOU	PE, SA
2014-06-19	HBS2	2	SBOU	SA
2014-06-23	HBS2	2	SBOU	PE, SA
2014-07-29	HBS2	2	SBOU	PE, PBUR
2014-09-05	HBS2	2	SBOU	PM, PBUR, SED
2014-09-11	HBS2	2	SBOU	PE, UD, PBUR
2014-09-22	HBS2	2	SBOU	PBUR, PM, SA
2015-01-26	HBS2	2	SBOU	SA
2015-06-23	HBS2	2	SBOU	MIS
2015-06-30	HBS2	2	SBOU	PD, PM
2015-07-08	HBS2	2	SBOU	MIS
2015-07-13	HBS2	2	SBOU	MIS
2013-10-18	HBS2	2	SBOU	NA
2013-10-22	HBS2	2	SBOU	NA
2013-11-02	HBS2	2	SBOU	SA
2013-11-07	HBS2	2	SBOU	NA
2013-11-24	HBS2	2	SBOU	PE, SA
2013-12-05	HBS2	2	SBOU	PE, PBUR, SA
2013-12-12	HBS2	2	SBOU	PE, SA
2014-01-06	HBS2	2	SBOU	PE, P, SA
2014-01-13	HBS2	2	SBOU	SA, M, UD
2014-01-21	HBS2	2	SBOU	SA
2014-02-04	HBS2	2	SBOU	PE, M, P, SA
2014-02-08	HBS2	2	SBOU	PE, SA
2014-02-14	HBS2	2	SBOU	SA, M, PE
2014-02-22	HBS2	2	SBOU	SA, PE
2014-03-07	HBS2	2	SBOU	SA, M, PE
2014-03-10	HBS2	2	SBOU	SA, PE
2014-03-21	HBS2	2	SBOU	SA, PE
2014-03-24	HBS2	2	SBOU	SA, PB, UPM
2014-04-02	HBS2	2	SBOU	P, PE, SED
2014-04-17	HBS2	2	SBOU	SA, PBUR, PM, UD
2014-04-24	HBS2	2	SBOU	SA, UD
2014-04-26	HBS2	2	SBOU	UD, SA, PE
2014-05-03	HBS2	2	SBOU	PE, PBUR, UD
2014-05-04	HBS2	2	SBOU	PM, SA, PBUR
2014-05-22	HBS2	2	SBOU	SA, PE, PM
2014-05-26	HBS2	2	SBOU	SA, PBUR
2014-05-30	HBS2	2	SBOU	SA, M, PE
2014-05-31	HBS2	2	SBOU	SA, PBUR, PE
2014-06-06	HBS2	2	SBOU	PM, SED
2014-06-13	HBS2	2	SBOU	SA, PBUR, PE, PM
2014-06-16	HBS2	2	SBOU	PE, PM, SA, PBUR
2014-06-19	HBS2	2	SBOU	SA, PM
2014-06-23	HBS2	2	SBOU	PBUR, SED, PM
2014-07-29	HBS2	2	SBOU	PE, PBUR
2014-09-05	HBS2	2	SBOU	PBUR, PM, SA
2014-09-11	HBS2	2	SBOU	PE, PBUR, PM
2014-09-22	HBS2	2	SBOU	PBUR, PM, SA
2015-01-26	HBS2	2	SBOU	SA, PBUR
2015-06-23	HBS2	2	SBOU	PBUR, PB, PM
2015-06-30	HBS2	2	SBOU	PE, UPM, PBUR
2015-07-08	HBS2	2	SBOU	UPM, P, SA
2015-07-13	HBS2	2	SBOU	PB, PM
2013-10-18	HBS2	2	SBOU	NA
2013-10-22	HBS2	2	SBOU	SA
2013-11-07	HBS2	2	SBOU	SA
2013-11-24	HBS2	2	SBOU	PE, SA
2013-12-05	HBS2	2	SBOU	PE, SA, PBUR
2013-12-12	HBS2	2	SBOU	PE, SA
2014-01-06	HBS2	2	SBOU	SA
2014-01-13	HBS2	2	SBOU	SA, PE
2014-01-21	HBS2	2	SBOU	SA
2014-02-04	HBS2	2	SBOU	PE, M, UD, SED
2014-02-08	HBS2	2	SBOU	PE, SA
2014-02-14	HBS2	2	SBOU	SA, M, PE
2014-02-22	HBS2	2	SBOU	PE, UD
2014-03-07	HBS2	2	SBOU	PBUR, M, PE
2014-03-10	HBS2	2	SBOU	PBUR, PE
2014-03-21	HBS2	2	SBOU	SA, PB, PE
2014-03-24	HBS2	2	SBOU	SA, PE, UPM
2014-04-02	HBS2	2	SBOU	PE, PM, SED
2014-04-17	HBS2	2	SBOU	SA, PBUR, PM
2014-04-24	HBS2	2	SBOU	SA, PE, PM
2014-04-26	HBS2	2	SBOU	SA, PM
2014-05-03	HBS2	2	SBOU	PE, PBUR
2014-05-04	HBS2	2	SBOU	SA, PBUR
2014-05-22	HBS2	2	SBOU	SA, PE, PM
2014-05-26	HBS2	2	SBOU	SA, PBUR, PE, PM
2014-05-30	HBS2	2	SBOU	SA, M, PE, UD
2014-05-31	HBS2	2	SBOU	SA, PBUR
2014-06-06	HBS2	2	SBOU	SA, PBUR, PM
2014-06-13	HBS2	2	SBOU	SA, PBUR, PE, PM
2014-06-16	HBS2	2	SBOU	PE, PM, SA, PBUR
2014-06-19	HBS2	2	SBOU	SA, PM
2014-06-23	HBS2	2	SBOU	PE, SED, PM, PBUR
2014-07-29	HBS2	2	SBOU	PE, PBUR
2014-09-05	HBS2	2	SBOU	PBUR, PM, SA
2014-09-11	HBS2	2	SBOU	PE, PBUR, PB
2014-09-22	HBS2	2	SBOU	PBUR, PM, SA
2015-01-26	HBS2	2	SBOU	SA, PBUR, PB
2015-06-23	HBS2	2	SBOU	PBUR, PE, PD, PB, UPM
2015-06-30	HBS2	2	SBOU	PE, UPM
2015-07-08	HBS2	2	SBOU	UPM, PE
2015-07-13	HBS2	2	SBOU	PM, UPM
2013-10-18	HBS2	2	SBOU	SA
2013-10-22	HBS2	2	SBOU	NA
2013-11-02	HBS2	2	SBOU	M, SA, SA
2013-11-07	HBS2	2	SBOU	SA
2013-11-24	HBS2	2	SBOU	PE, SA
2013-12-05	HBS2	2	SBOU	PE, SA
2013-12-12	HBS2	2	SBOU	PE, SA
2014-01-06	HBS2	2	SBOU	PE, SA
2014-01-13	HBS2	2	SBOU	SA, M, PE
2014-01-21	HBS2	2	SBOU	SA
2014-02-04	HBS2	2	SBOU	PE, M, UD, SED
2014-02-08	HBS2	2	SBOU	PE, SA
2014-02-14	HBS2	2	SBOU	SA, M, PE
2014-02-22	HBS2	2	SBOU	SA, PE
2014-03-07	HBS2	2	SBOU	SA, M, PE
2014-03-10	HBS2	2	SBOU	SA, PE
2014-03-21	HBS2	2	SBOU	SA, PE
2014-03-24	HBS2	2	SBOU	PE, SED, UPM
2014-04-02	HBS2	2	SBOU	SA, PE, PM
2014-04-17	HBS2	2	SBOU	SA, PBUR, PM
2014-04-24	HBS2	2	SBOU	SA, PE, UD
2014-04-26	HBS2	2	SBOU	UD, SA, PE
2014-05-03	HBS2	2	SBOU	PE, PBUR, UD
2014-05-04	HBS2	2	SBOU	PE, SA, PBUR
2014-05-22	HBS2	2	SBOU	SA, PE, PM
2014-05-26	HBS2	2	SBOU	SA, PBUR, PE, PM
2014-05-30	HBS2	2	SBOU	SA, UD
2014-05-31	HBS2	2	SBOU	SA, PBUR, PE
2014-06-06	HBS2	2	SBOU	SA, PBUR, PE, PM
2014-06-13	HBS2	2	SBOU	SA, PE, PM
2014-06-16	HBS2	2	SBOU	PE, PM, SA, PBUR
2014-06-19	HBS2	2	SBOU	SA, PM
2014-06-23	HBS2	2	SBOU	PE, SED, PM
2014-07-29	HBS2	2	SBOU	PE, PBUR
2014-09-05	HBS2	2	SBOU	PBUR, SA
2014-09-11	HBS2	2	SBOU	PE, PBUR
2014-09-22	HBS2	2	SBOU	PBUR, PM, SA
2015-01-26	HBS2	2	SBOU	SA, PBUR, PB
2015-06-23	HBS2	2	SBOU	PE, PB, PM, UPM
2015-06-30	HBS2	2	SBOU	PE, UD
2015-07-08	HBS2	2	SBOU	PE, PM
2015-07-13	HBS2	2	SBOU	PM, P
2013-10-18	HBS2	2	SBOU	NA
2013-10-22	HBS2	2	SBOU	NA
2013-11-02	HBS2	2	SBOU	NA
2013-11-07	HBS2	2	SBOU	PE
2013-11-24	HBS2	2	SBOU	PE, SA
2013-12-05	HBS2	2	SBOU	SA, PE, PB
2013-12-12	HBS2	2	SBOU	UD, PE, SA
2014-01-06	HBS2	2	SBOU	PE, UPM
2014-01-13	HBS2	2	SBOU	NONE
2014-01-21	HBS2	2	SBOU	PE
2014-02-04	HBS2	2	SBOU	PE, M, SED
2014-02-08	HBS2	2	SBOU	PE, SED
2014-02-14	HBS2	2	SBOU	SA, M, PE
2014-02-22	HBS2	2	SBOU	SA, PE
2014-03-07	HBS2	2	SBOU	SA, M, PE
2014-03-10	HBS2	2	SBOU	SA, PE
2014-03-21	HBS2	2	SBOU	SA, PE
2014-03-24	HBS2	2	SBOU	SA, PE
2014-04-02	HBS2	2	SBOU	PE, UD
2014-04-17	HBS2	2	SBOU	SA, PM
2014-04-24	HBS2	2	SBOU	SA, PE
2014-04-26	HBS2	2	SBOU	UD, SA, PE
2014-05-03	HBS2	2	SBOU	PE, SA, UD
2014-05-04	HBS2	2	SBOU	PE, UD, SA
2014-05-22	HBS2	2	SBOU	SA, PE
2014-05-26	HBS2	2	SBOU	SA, PE
2014-05-30	HBS2	2	SBOU	SA, PBUR, M, PE
2014-05-31	HBS2	2	SBOU	SA, PE
2014-06-06	HBS2	2	SBOU	SA, PE
2014-06-13	HBS2	2	SBOU	SA, PE
2014-06-16	HBS2	2	SBOU	PE, SA, PB
2014-06-19	HBS2	2	SBOU	SA
2014-06-23	HBS2	2	SBOU	PE, SED, PBUR
2014-07-29	HBS2	2	SBOU	PE, UD, PBUR
2014-09-05	HBS2	2	SBOU	UD, PM, PBUR
2014-09-11	HBS2	2	SBOU	PE, UD, PBUR, PB
2014-09-22	HBS2	2	SBOU	PBUR, SED, PM
2015-01-26	HBS2	2	SBOU	SA
2015-06-23	HBS2	2	SBOU	PE, WP, UD
2015-06-30	HBS2	2	SBOU	UD
2015-07-08	HBS2	2	SBOU	UPM, PE
2015-07-13	HBS2	2	SBOU	UPM, P, SED
2013-10-18	HBS2	3	SBOU	NA
2013-10-22	HBS2	3	SBOU	PE, SA
2013-11-02	HBS2	3	SBOU	NA
2013-11-07	HBS2	3	SBOU	SA
2013-11-24	HBS2	3	SBOU	PE, SA
2013-12-05	HBS2	3	SBOU	PE, SA, PBUR
2013-12-12	HBS2	3	SBOU	UD, PE, SA
2014-01-06	HBS2	3	SBOU	PE, SED
2014-01-13	HBS2	3	SBOU	SA
2014-01-21	HBS2	3	SBOU	SA, PE
2014-02-04	HBS2	3	SBOU	PE, UD
2014-02-08	HBS2	3	SBOU	PE, SED, PB
2014-02-14	HBS2	3	SBOU	PBUR, M, PE
2014-02-22	HBS2	3	SBOU	PB
2014-03-07	HBS2	3	SBOU	SA, M, PE
2014-03-10	HBS2	3	SBOU	SA, M, PE
2014-03-21	HBS2	3	SBOU	SA, PE
2014-03-24	HBS2	3	SBOU	PE, SED
2014-04-02	HBS2	3	SBOU	SA, PE
2014-04-17	HBS2	3	SBOU	SA, PE
2014-04-24	HBS2	3	SBOU	SA
2014-04-26	HBS2	3	SBOU	PE, SA
2014-05-03	HBS2	3	SBOU	PE, SA
2014-05-04	HBS2	3	SBOU	PE, SED, PM
2014-05-22	HBS2	3	SBOU	PE, SED
2014-05-26	HBS2	3	SBOU	SA, PM
2014-05-30	HBS2	3	SBOU	SA, M, PM
2014-05-31	HBS2	3	SBOU	SA, PE
2014-06-06	HBS2	3	SBOU	SA
2014-06-13	HBS2	3	SBOU	PE, PM, UD
2014-06-16	HBS2	3	SBOU	PE, UD, SA
2014-06-19	HBS2	3	SBOU	UD, PE
2014-06-23	HBS2	3	SBOU	PE, UD
2014-07-29	HBS2	3	SBOU	PE
2014-09-05	HBS2	3	SBOU	UD
2014-09-11	HBS2	3	SBOU	UD, PE
2014-09-22	HBS2	3	SBOU	SA, FB
2015-01-26	HBS2	3	SBOU	SA, UPM
2015-06-23	HBS2	3	SBOU	UD, UPM
2015-06-30	HBS2	3	SBOU	UPM, PE
2015-07-08	HBS2	3	SBOU	UPM, UD
2015-07-13	HBS2	3	SBOU	UD
2013-10-18	HBS2	3	ODIF	NA
2013-10-22	HBS2	3	ODIF	NA
2013-11-07	HBS2	3	ODIF	NA
2013-11-24	HBS2	3	ODIF	NONE
2013-12-05	HBS2	3	ODIF	NONE
2013-12-12	HBS2	3	ODIF	PE
2014-01-06	HBS2	3	ODIF	NONE
2014-01-13	HBS2	3	ODIF	NONE
2014-01-21	HBS2	3	ODIF	NONE
2014-02-04	HBS2	3	ODIF	NONE
2014-02-08	HBS2	3	ODIF	NONE
2014-02-14	HBS2	3	ODIF	PE
2014-02-22	HBS2	3	ODIF	NONE
2014-03-07	HBS2	3	ODIF	NONE
2014-03-10	HBS2	3	ODIF	PE, PE
2014-03-21	HBS2	3	ODIF	P, PE, SED
2014-03-24	HBS2	3	ODIF	P, PE
2014-04-02	HBS2	3	ODIF	SA, PE
2014-04-17	HBS2	3	ODIF	NONE
2014-04-24	HBS2	3	ODIF	SED
2014-04-26	HBS2	3	ODIF	SED
2014-05-03	HBS2	3	ODIF	SED
2014-05-04	HBS2	3	ODIF	PE, SED
2014-05-22	HBS2	3	ODIF	PE, SED
2014-05-26	HBS2	3	ODIF	SA, PE
2014-05-30	HBS2	3	ODIF	NONE
2014-05-31	HBS2	3	ODIF	NONE
2014-06-06	HBS2	3	ODIF	SED
2014-06-13	HBS2	3	ODIF	PE, SED
2014-06-16	HBS2	3	ODIF	NONE
2014-06-19	HBS2	3	ODIF	NONE
2014-06-23	HBS2	3	ODIF	PE
2014-07-29	HBS2	3	ODIF	PE
2014-09-05	HBS2	3	ODIF	P, PE
2014-09-11	HBS2	3	ODIF	NONE
2014-09-22	HBS2	3	ODIF	P, SED
2015-01-26	HBS2	3	ODIF	NONE
2015-06-23	HBS2	3	ODIF	MIS
2015-06-30	HBS2	3	ODIF	MIS
2015-07-08	HBS2	3	ODIF	MIS
2015-07-13	HBS2	3	ODIF	MIS
2013-10-18	HBS2	3	ODIF	NA
2013-10-22	HBS2	3	ODIF	NA
2013-11-02	HBS2	3	ODIF	NA
2013-11-07	HBS2	3	ODIF	NA
2013-11-24	HBS2	3	ODIF	PE
2013-12-05	HBS2	3	ODIF	NONE
2013-12-12	HBS2	3	ODIF	PE
2014-01-06	HBS2	3	ODIF	NONE
2014-01-13	HBS2	3	ODIF	NONE
2014-01-21	HBS2	3	ODIF	NONE
2014-02-04	HBS2	3	ODIF	NONE
2014-02-08	HBS2	3	ODIF	PE, SED
2014-02-14	HBS2	3	ODIF	PE
2014-02-22	HBS2	3	ODIF	NONE
2014-03-07	HBS2	3	ODIF	NONE
2014-03-10	HBS2	3	ODIF	SA, PE
2014-03-21	HBS2	3	ODIF	P, PE, SED
2014-03-24	HBS2	3	ODIF	P, PE
2014-04-02	HBS2	3	ODIF	SA, PE
2014-04-17	HBS2	3	ODIF	SA
2014-04-24	HBS2	3	ODIF	SA
2014-04-26	HBS2	3	ODIF	SA
2014-05-03	HBS2	3	ODIF	SED
2014-05-04	HBS2	3	ODIF	SED
2014-05-22	HBS2	3	ODIF	SA, PE
2014-05-26	HBS2	3	ODIF	SA, PE
2014-05-30	HBS2	3	ODIF	PE
2014-05-31	HBS2	3	ODIF	SED
2014-06-06	HBS2	3	ODIF	SED
2014-06-13	HBS2	3	ODIF	SA, PB
2014-06-16	HBS2	3	ODIF	NONE
2014-06-19	HBS2	3	ODIF	PE, PB
2014-06-23	HBS2	3	ODIF	PE, FB
2014-07-29	HBS2	3	ODIF	NONE
2014-09-05	HBS2	3	ODIF	P, PB
2014-09-11	HBS2	3	ODIF	P, PB
2014-09-22	HBS2	3	ODIF	P, PB, SED
2015-01-26	HBS2	3	ODIF	SED
2015-06-23	HBS2	3	ODIF	UPM, PB
2015-06-30	HBS2	3	ODIF	PB, PE
2015-07-08	HBS2	3	ODIF	PB, P
2015-07-13	HBS2	3	ODIF	PB, P
2013-10-18	HBS2	3	DSTO	NA
2013-10-22	HBS2	3	DSTO	NA
2013-11-02	HBS2	3	DSTO	NA, NA
2013-11-07	HBS2	3	DSTO	NA
2013-11-24	HBS2	3	DSTO	SED
2013-12-05	HBS2	3	DSTO	SED
2013-12-12	HBS2	3	DSTO	SA
2014-01-06	HBS2	3	DSTO	PE, SA
2014-01-13	HBS2	3	DSTO	SA, M, PE
2014-01-21	HBS2	3	DSTO	SED
2014-02-04	HBS2	3	DSTO	PE, M, SED
2014-02-08	HBS2	3	DSTO	PE, SA
2014-02-14	HBS2	3	DSTO	SA, M, PE
2014-02-22	HBS2	3	DSTO	SA, PE
2014-03-07	HBS2	3	DSTO	SA, M, PE
2014-03-10	HBS2	3	DSTO	SA, PE
2014-03-21	HBS2	3	DSTO	SA
2014-03-24	HBS2	3	DSTO	SA
2014-04-02	HBS2	3	DSTO	NONE
2014-04-17	HBS2	3	DSTO	SED
2014-04-24	HBS2	3	DSTO	PM, SA
2014-04-26	HBS2	3	DSTO	SA
2014-05-03	HBS2	3	DSTO	SA, PM
2014-05-04	HBS2	3	DSTO	PM, SED
2014-05-22	HBS2	3	DSTO	SA
2014-05-26	HBS2	3	DSTO	SA, M
2014-05-30	HBS2	3	DSTO	NONE
2014-05-31	HBS2	3	DSTO	SA
2014-06-06	HBS2	3	DSTO	SA
2014-06-13	HBS2	3	DSTO	PM, SED
2014-06-16	HBS2	3	DSTO	PE, SA
2014-06-19	HBS2	3	DSTO	SED
2014-06-23	HBS2	3	DSTO	NONE
2014-07-29	HBS2	3	DSTO	SA
2014-09-05	HBS2	3	DSTO	P, SED
2014-09-11	HBS2	3	DSTO	NONE
2014-09-22	HBS2	3	DSTO	PM, P, SED
2015-01-26	HBS2	3	DSTO	SA
2015-06-23	HBS2	3	DSTO	WP
2015-06-30	HBS2	3	DSTO	WP
2015-07-08	HBS2	3	DSTO	WP
2015-07-13	HBS2	3	DSTO	WP
2013-10-18	HBS2	3	SINT	PB
2013-10-22	HBS2	3	SINT	NA
2013-11-02	HBS2	3	SINT	NA
2013-11-07	HBS2	3	SINT	NA
2013-11-24	HBS2	3	SINT	PE, SA
2013-12-05	HBS2	3	SINT	PE, SA
2013-12-12	HBS2	3	SINT	PE, SA, PBUR
2014-01-06	HBS2	3	SINT	PE, SA
2014-01-13	HBS2	3	SINT	SA
2014-01-21	HBS2	3	SINT	SED
2014-02-04	HBS2	3	SINT	PE, M, SA
2014-02-08	HBS2	3	SINT	PE, SA
2014-02-14	HBS2	3	SINT	PBUR, M, PE
2014-02-22	HBS2	3	SINT	SA, PE
2014-03-07	HBS2	3	SINT	SA, M
2014-03-10	HBS2	3	SINT	PBUR, PE
2014-03-21	HBS2	3	SINT	SA, PE
2014-03-24	HBS2	3	SINT	PB, PE, SED
2014-04-02	HBS2	3	SINT	SA, PE
2014-04-17	HBS2	3	SINT	SA, PBUR
2014-04-24	HBS2	3	SINT	PBUR, SA
2014-04-26	HBS2	3	SINT	SA, PBUR
2014-05-03	HBS2	3	SINT	SA, PBUR
2014-05-04	HBS2	3	SINT	SA, PBUR
2014-05-22	HBS2	3	SINT	SA, PBUR, PM
2014-05-26	HBS2	3	SINT	SA, PBUR, PM
2014-05-30	HBS2	3	SINT	PBUR, PM
2014-05-31	HBS2	3	SINT	SA, PBUR
2014-06-06	HBS2	3	SINT	SA, PBUR
2014-06-13	HBS2	3	SINT	PBUR
2014-06-16	HBS2	3	SINT	PBUR
2014-06-19	HBS2	3	SINT	SA, PM, PE
2014-06-23	HBS2	3	SINT	PM
2014-07-29	HBS2	3	SINT	PBUR
2014-09-05	HBS2	3	SINT	PBUR, PB, P, PM
2014-09-11	HBS2	3	SINT	PBUR, PB, SA
2014-09-22	HBS2	3	SINT	PBUR, PM, P, PB
2015-01-26	HBS2	3	SINT	SA, PBUR
2015-06-23	HBS2	3	SINT	PE, PM
2015-06-30	HBS2	3	SINT	PM
2015-07-08	HBS2	3	SINT	PE, PM
2015-07-13	HBS2	3	SINT	PBUR
2013-10-18	HBS2	3	SINT	UD
2013-10-22	HBS2	3	SINT	PB
2013-11-02	HBS2	3	SINT	PB
2013-11-07	HBS2	3	SINT	PB
2013-11-24	HBS2	3	SINT	BUR, PE
2013-12-12	HBS2	3	SINT	PE, PBUR, P
2014-01-06	HBS2	3	SINT	PB
2014-01-13	HBS2	3	SINT	PM
2014-01-21	HBS2	3	SINT	BUR
2014-02-04	HBS2	3	SINT	MIS
2014-02-08	HBS2	3	SINT	BUR
2014-02-14	HBS2	3	SINT	PBUR, M, PE
2014-02-22	HBS2	3	SINT	SA, PE
2014-03-07	HBS2	3	SINT	MIS
2014-03-21	HBS2	3	SINT	PBUR, PE
2014-03-24	HBS2	3	SINT	PBUR, PE
2014-04-02	HBS2	3	SINT	PBUR, PE
2014-04-17	HBS2	3	SINT	PBUR, P
2014-04-24	HBS2	3	SINT	PBUR
2014-04-26	HBS2	3	SINT	PBUR, SA
2014-05-03	HBS2	3	SINT	PBUR
2014-05-04	HBS2	3	SINT	PBUR
2014-05-22	HBS2	3	SINT	BUR
2014-05-26	HBS2	3	SINT	BUR
2014-05-30	HBS2	3	SINT	PBUR, PB
2014-05-31	HBS2	3	SINT	PM
2014-06-06	HBS2	3	SINT	PBUR
2014-06-13	HBS2	3	SINT	PBUR
2014-06-16	HBS2	3	SINT	BUR
2014-06-19	HBS2	3	SINT	PBUR
2014-06-23	HBS2	3	SINT	PBUR
2014-07-29	HBS2	3	SINT	BUR
2014-09-05	HBS2	3	SINT	BUR
2014-09-11	HBS2	3	SINT	BUR
2014-09-22	HBS2	3	SINT	BUR
2015-01-26	HBS2	3	SINT	SA, PM
2015-06-23	HBS2	3	SINT	PBUR, PE
2015-06-30	HBS2	3	SINT	SA
2015-07-08	HBS2	3	SINT	P
2015-07-13	HBS2	3	SINT	NONE
2013-10-19	HBS3	1	SBOU	PD
2013-10-22	HBS3	1	SBOU	PD
2013-11-01	HBS3	1	SBOU	PD
2013-11-12	HBS3	1	SBOU	PD
2013-11-23	HBS3	1	SBOU	SED
2013-12-05	HBS3	1	SBOU	UD
2013-12-12	HBS3	1	SBOU	SA, PE
2014-01-20	HBS3	1	SBOU	SA, PE
2014-02-02	HBS3	1	SBOU	NONE
2014-02-08	HBS3	1	SBOU	PE, SED
2014-02-12	HBS3	1	SBOU	SA, M, PE
2014-03-05	HBS3	1	SBOU	NONE
2014-03-10	HBS3	1	SBOU	SA
2014-03-12	HBS3	1	SBOU	PE, SED
2014-03-20	HBS3	1	SBOU	SA, PE
2014-04-02	HBS3	1	SBOU	PE, SED
2014-04-05	HBS3	1	SBOU	SA, P, PE
2014-04-17	HBS3	1	SBOU	SA, PE
2014-04-19	HBS3	1	SBOU	SA, PE
2014-04-23	HBS3	1	SBOU	PE, SA
2014-04-26	HBS3	1	SBOU	PE, SA
2014-04-30	HBS3	1	SBOU	PE, SED
2014-05-04	HBS3	1	SBOU	SA
2014-05-07	HBS3	1	SBOU	SA, PE, UD
2014-05-25	HBS3	1	SBOU	SA, SA, PE
2014-05-30	HBS3	1	SBOU	SA, M, PD
2014-06-01	HBS3	1	SBOU	SA
2014-06-06	HBS3	1	SBOU	SA, PE, PM
2014-06-12	HBS3	1	SBOU	SA, PE, PM, UD
2014-06-20	HBS3	1	SBOU	PE, UD, UD, PM, PBUR
2014-06-23	HBS3	1	SBOU	PE, PBUR
2014-06-26	HBS3	1	SBOU	PE, SA, P, PBUR
2014-06-30	HBS3	1	SBOU	PE, PBUR, UC
2014-07-05	HBS3	1	SBOU	M, SED
2014-07-14	HBS3	1	SBOU	PE, UD
2014-08-29	HBS3	1	SBOU	FB, P, UC, SA, PE, PM
2014-09-02	HBS3	1	SBOU	PB, UD
2014-09-04	HBS3	1	SBOU	PE, UC
2014-09-05	HBS3	1	SBOU	UD, PE, P
2014-09-10	HBS3	1	SBOU	SA, PE, UC
2015-01-22	HBS3	1	SBOU	SA, UC
2015-03-18	HBS3	1	SBOU	SED
2015-06-22	HBS3	1	SBOU	UD, WP, UPM
2015-06-29	HBS3	1	SBOU	UPM
2015-07-10	HBS3	1	SBOU	PE, UPM
2015-07-14	HBS3	1	SBOU	UPM
2016-08-09	HBS3	1	SBOU	UPM, PM
2013-10-19	HBS3	1	CNAT	NA
2013-10-22	HBS3	1	CNAT	NA
2013-11-01	HBS3	1	CNAT	NA
2013-11-12	HBS3	1	CNAT	NA
2013-11-23	HBS3	1	CNAT	NONE
2013-12-05	HBS3	1	CNAT	SA
2013-12-12	HBS3	1	CNAT	PBUR
