reef	dir	dist	dist_actual	site	site0	transect	meter_mark	sdepth_cm	stype
R2	N	875	875	R2N	R2N-875-LR	EW	45	0.4	Mixed
R2	N	875	875	R2N	R2N-875-LR	EW	46	0.8	NA
R2	N	875	875	R2N	R2N-875-LR	EW	47	0.2	NA
R2	N	875	875	R2N	R2N-875-LR	EW	48	0.2	NA
R2	N	875	875	R2N	R2N-875-LR	EW	49	0.3	NA
R2	N	875	875	R2N	R2N-875-LR	EW	50	0.2	Mixed
R2	N	875	850	R2N	R2N-875-LR	NS	0	0.4	Mixed
R2	N	875	851	R2N	R2N-875-LR	NS	1	0.5	NA
R2	N	875	852	R2N	R2N-875-LR	NS	2	0.5	NA
R2	N	875	853	R2N	R2N-875-LR	NS	3	0.5	NA
R2	N	875	854	R2N	R2N-875-LR	NS	4	0.3	NA
R2	N	875	855	R2N	R2N-875-LR	NS	5	0.2	Mixed
R2	N	875	856	R2N	R2N-875-LR	NS	6	0.5	NA
R2	N	875	857	R2N	R2N-875-LR	NS	7	0.4	NA
R2	N	875	858	R2N	R2N-875-LR	NS	8	0.6	NA
R2	N	875	859.02	R2N	R2N-875-LR	NS	9.02	0.1	NA
R2	N	875	860	R2N	R2N-875-LR	NS	10	0.3	Fine
R2	N	875	861.15	R2N	R2N-875-LR	NS	11.15	0.3	NA
R2	N	875	862	R2N	R2N-875-LR	NS	12	0.2	NA
R2	N	875	863	R2N	R2N-875-LR	NS	13	0.3	NA
R2	N	875	864	R2N	R2N-875-LR	NS	14	0.5	NA
R2	N	875	865	R2N	R2N-875-LR	NS	15	0.3	Fine
R2	N	875	866	R2N	R2N-875-LR	NS	16	0.6	NA
R2	N	875	867	R2N	R2N-875-LR	NS	17	0.1	NA
R2	N	875	868	R2N	R2N-875-LR	NS	18	0.3	NA
R2	N	875	869	R2N	R2N-875-LR	NS	19	0.3	NA
R2	N	875	870	R2N	R2N-875-LR	NS	20	0.5	Mixed
R2	N	875	871	R2N	R2N-875-LR	NS	21	0.2	NA
R2	N	875	872	R2N	R2N-875-LR	NS	22	0.4	NA
R2	N	875	873	R2N	R2N-875-LR	NS	23	0.5	NA
R2	N	875	874	R2N	R2N-875-LR	NS	24	1	NA
R2	N	875	875	R2N	R2N-875-LR	NS	25	0.5	Mixed
R2	N	875	876	R2N	R2N-875-LR	NS	26	0.7	NA
R2	N	875	877	R2N	R2N-875-LR	NS	27	0.4	NA
R2	N	875	878	R2N	R2N-875-LR	NS	28	0.3	NA
R2	N	875	879	R2N	R2N-875-LR	NS	29	0.8	NA
R2	N	875	880	R2N	R2N-875-LR	NS	30	0.2	Fine
R2	N	875	881	R2N	R2N-875-LR	NS	31	0.4	NA
R2	N	875	882	R2N	R2N-875-LR	NS	32	0.2	NA
R2	N	875	883	R2N	R2N-875-LR	NS	33	0.2	NA
R2	N	875	884	R2N	R2N-875-LR	NS	34	0.5	NA
R2	N	875	885	R2N	R2N-875-LR	NS	35	0.3	Mixed
R2	N	875	886	R2N	R2N-875-LR	NS	36	0.3	NA
R2	N	875	887	R2N	R2N-875-LR	NS	37	1	NA
R2	N	875	888	R2N	R2N-875-LR	NS	38	0.5	NA
R2	N	875	889	R2N	R2N-875-LR	NS	39	0.6	NA
R2	N	875	890	R2N	R2N-875-LR	NS	40	0.4	Fine
R2	N	875	891	R2N	R2N-875-LR	NS	41	0.1	NA
R2	N	875	892	R2N	R2N-875-LR	NS	42	0.4	NA
R2	N	875	893	R2N	R2N-875-LR	NS	43	0.5	NA
R2	N	875	894	R2N	R2N-875-LR	NS	44	0.5	NA
R2	N	875	895	R2N	R2N-875-LR	NS	45	0.8	Mixed
R2	N	875	896	R2N	R2N-875-LR	NS	46	0.8	NA
R2	N	875	897	R2N	R2N-875-LR	NS	47	0.3	NA
R2	N	875	898	R2N	R2N-875-LR	NS	48	0.2	NA
R2	N	875	899	R2N	R2N-875-LR	NS	49	0.3	NA
R2	N	875	900	R2N	R2N-875-LR	NS	50	0.2	Fine
R2	N	18	18	R2N2	R2N2-LR	EW	0	0.4	Fine
R2	N	18	18	R2N2	R2N2-LR	EW	1	0.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	2	0.3	NA
R2	N	18	18	R2N2	R2N2-LR	EW	3	0.2	NA
R2	N	18	18	R2N2	R2N2-LR	EW	4	0.2	NA
R2	N	18	18	R2N2	R2N2-LR	EW	5	0.5	Mixed
R2	N	18	18	R2N2	R2N2-LR	EW	6	3.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	7	0.2	NA
R2	N	18	18	R2N2	R2N2-LR	EW	8	8	NA
R2	N	18	18	R2N2	R2N2-LR	EW	9	13	NA
R2	N	18	18	R2N2	R2N2-LR	EW	10	9.5	Mixed
R2	N	18	18	R2N2	R2N2-LR	EW	11	5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	12	8.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	13	5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	14	5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	15	9.5	Mixed
R2	N	18	18	R2N2	R2N2-LR	EW	16	0.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	17	3.3	NA
R2	N	18	18	R2N2	R2N2-LR	EW	18	0.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	19	0.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	20	0.5	Mixed
R2	N	18	18	R2N2	R2N2-LR	EW	21	0.3	NA
R2	N	18	18	R2N2	R2N2-LR	EW	22	0.4	NA
R2	N	18	18	R2N2	R2N2-LR	EW	23	0.3	NA
R2	N	18	18	R2N2	R2N2-LR	EW	24	0.8	NA
R2	N	18	18	R2N2	R2N2-LR	EW	25	0.2	Fine
R2	N	18	18	R2N2	R2N2-LR	EW	26	0.2	NA
R2	N	18	18	R2N2	R2N2-LR	EW	27	0.4	NA
R2	N	18	18	R2N2	R2N2-LR	EW	28	0.3	NA
R2	N	18	18	R2N2	R2N2-LR	EW	29	0.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	30	15	Mixed
R2	N	18	18	R2N2	R2N2-LR	EW	31	9	NA
R2	N	18	18	R2N2	R2N2-LR	EW	32	11	NA
R2	N	18	18	R2N2	R2N2-LR	EW	33	6.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	34	8	NA
R2	N	18	18	R2N2	R2N2-LR	EW	35	13	Mixed
R2	N	18	18	R2N2	R2N2-LR	EW	36	6.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	37	1.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	38	6.8	NA
R2	N	18	18	R2N2	R2N2-LR	EW	39	7	NA
R2	N	18	18	R2N2	R2N2-LR	EW	40	13	Mixed
R2	N	18	18	R2N2	R2N2-LR	EW	41	3	NA
R2	N	18	18	R2N2	R2N2-LR	EW	42	5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	43	1	NA
R2	N	18	18	R2N2	R2N2-LR	EW	44	0.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	45	4	Mixed
R2	N	18	18	R2N2	R2N2-LR	EW	46	0.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	47	2.5	NA
R2	N	18	18	R2N2	R2N2-LR	EW	48	0.2	NA
R2	N	18	18	R2N2	R2N2-LR	EW	49	0.2	NA
R2	N	18	18	R2N2	R2N2-LR	EW	50	0.5	Fine
R2	N	18	-7	R2N2	R2N2-LR	NS	0	1	Mixed
R2	N	18	-6	R2N2	R2N2-LR	NS	1	0.3	NA
R2	N	18	-5	R2N2	R2N2-LR	NS	2	0.3	NA
R2	N	18	-4	R2N2	R2N2-LR	NS	3	0.3	NA
R2	N	18	-3	R2N2	R2N2-LR	NS	4	0.2	NA
R2	N	18	-2	R2N2	R2N2-LR	NS	5	0.3	Fine
R2	N	18	-1	R2N2	R2N2-LR	NS	6	0.2	NA
R2	N	18	0.0700000000000003	R2N2	R2N2-LR	NS	7.07	0.1	NA
R2	N	18	1	R2N2	R2N2-LR	NS	8	0.4	NA
R2	N	18	2	R2N2	R2N2-LR	NS	9	0.3	NA
R2	N	18	3	R2N2	R2N2-LR	NS	10	0.3	Mixed
R2	N	18	4	R2N2	R2N2-LR	NS	11	0.5	NA
R2	N	18	5	R2N2	R2N2-LR	NS	12	0.5	NA
R2	N	18	6	R2N2	R2N2-LR	NS	13	0.5	NA
R2	N	18	7	R2N2	R2N2-LR	NS	14	0.3	NA
R2	N	18	8	R2N2	R2N2-LR	NS	15	0.4	Fine
R2	N	18	9	R2N2	R2N2-LR	NS	16	0.3	NA
R2	N	18	10	R2N2	R2N2-LR	NS	17	0.2	NA
R2	N	18	11	R2N2	R2N2-LR	NS	18	0.8	NA
R2	N	18	12	R2N2	R2N2-LR	NS	19	1.6	NA
R2	N	18	13.3	R2N2	R2N2-LR	NS	20.3	0.3	Fine
R2	N	18	14	R2N2	R2N2-LR	NS	21	0.2	NA
R2	N	18	15.2	R2N2	R2N2-LR	NS	22.2	0.2	NA
R2	N	18	16	R2N2	R2N2-LR	NS	23	0.5	NA
R2	N	18	17	R2N2	R2N2-LR	NS	24	0.3	NA
R2	N	18	18	R2N2	R2N2-LR	NS	25	0.3	Fine
R2	N	18	19	R2N2	R2N2-LR	NS	26	0.3	NA
R2	N	18	20	R2N2	R2N2-LR	NS	27	1	NA
R2	N	18	21	R2N2	R2N2-LR	NS	28	0.2	NA
R2	N	18	22	R2N2	R2N2-LR	NS	29	0.3	NA
R2	N	18	23	R2N2	R2N2-LR	NS	30	0.5	Fine
R2	N	18	24	R2N2	R2N2-LR	NS	31	0.3	NA
R2	N	18	25	R2N2	R2N2-LR	NS	32	0.8	NA
R2	N	18	26	R2N2	R2N2-LR	NS	33	0.6	NA
R2	N	18	27	R2N2	R2N2-LR	NS	34	0.4	NA
R2	N	18	28	R2N2	R2N2-LR	NS	35	0.4	Fine
R2	N	18	29	R2N2	R2N2-LR	NS	36	0.3	NA
R2	N	18	30	R2N2	R2N2-LR	NS	37	0.5	NA
R2	N	18	31	R2N2	R2N2-LR	NS	38	1.3	NA
R2	N	18	32	R2N2	R2N2-LR	NS	39	0.5	NA
R2	N	18	33	R2N2	R2N2-LR	NS	40	0.5	Fine
R2	N	18	34	R2N2	R2N2-LR	NS	41	5	NA
R2	N	18	35	R2N2	R2N2-LR	NS	42	2	NA
R2	N	18	36	R2N2	R2N2-LR	NS	43	2.8	NA
R2	N	18	37	R2N2	R2N2-LR	NS	44	0.5	NA
R2	N	18	38	R2N2	R2N2-LR	NS	45	0.4	Fine
R2	N	18	39	R2N2	R2N2-LR	NS	46	0.2	NA
R2	N	18	40	R2N2	R2N2-LR	NS	47	0.2	NA
R2	N	18	41	R2N2	R2N2-LR	NS	48	0.2	NA
R2	N	18	42	R2N2	R2N2-LR	NS	49	0.4	NA
R2	N	18	43	R2N2	R2N2-LR	NS	50	0.5	Fine
R2	N	150	125	R2N	R2N-150-RR	NS	0	0.5	Mixed
R2	N	150	126	R2N	R2N-150-RR	NS	1	0.2	NA
R2	N	150	127	R2N	R2N-150-RR	NS	2	0.5	NA
R2	N	150	128	R2N	R2N-150-RR	NS	3	0.2	NA
R2	N	150	129	R2N	R2N-150-RR	NS	4	0.2	NA
R2	N	150	130	R2N	R2N-150-RR	NS	5	0.2	Mixed
R2	N	150	131	R2N	R2N-150-RR	NS	6	1	NA
R2	N	150	132	R2N	R2N-150-RR	NS	7	0.5	NA
R2	N	150	133	R2N	R2N-150-RR	NS	8	0.2	NA
R2	N	150	134	R2N	R2N-150-RR	NS	9	0.5	NA
R2	N	150	135	R2N	R2N-150-RR	NS	10	0.2	Mixed
R2	N	150	136	R2N	R2N-150-RR	NS	11	0.2	NA
R2	N	150	137	R2N	R2N-150-RR	NS	12	0.2	NA
R2	N	150	138	R2N	R2N-150-RR	NS	13	1	NA
R2	N	150	139	R2N	R2N-150-RR	NS	14	1.5	NA
R2	N	150	140	R2N	R2N-150-RR	NS	15	0.7	Mixed
R2	N	150	141	R2N	R2N-150-RR	NS	16	0.5	NA
R2	N	150	142	R2N	R2N-150-RR	NS	17	0.5	NA
R2	N	150	143	R2N	R2N-150-RR	NS	18	0.2	NA
R2	N	150	144	R2N	R2N-150-RR	NS	19	1	NA
R2	N	150	145	R2N	R2N-150-RR	NS	20	0.2	Mixed
R2	N	150	146	R2N	R2N-150-RR	NS	21	0.5	NA
R2	N	150	147	R2N	R2N-150-RR	NS	22	0.2	NA
R2	N	150	148	R2N	R2N-150-RR	NS	23	0.5	NA
R2	N	150	149	R2N	R2N-150-RR	NS	24	0.2	NA
R2	N	150	150	R2N	R2N-150-RR	NS	25	0.2	Mixed
R2	N	150	151	R2N	R2N-150-RR	NS	26	0.7	NA
R2	N	150	152	R2N	R2N-150-RR	NS	27	0.2	NA
R2	N	150	153	R2N	R2N-150-RR	NS	28	0.1	NA
R2	N	150	154	R2N	R2N-150-RR	NS	29	0.5	NA
R2	N	150	155	R2N	R2N-150-RR	NS	30	0.5	Mixed
R2	N	150	156	R2N	R2N-150-RR	NS	31	0.1	NA
R2	N	150	157	R2N	R2N-150-RR	NS	32	0.1	NA
R2	N	150	158	R2N	R2N-150-RR	NS	33	0.2	NA
R2	N	150	159	R2N	R2N-150-RR	NS	34	0.1	NA
R2	N	150	160	R2N	R2N-150-RR	NS	35	0.3	Mixed
R2	N	150	161	R2N	R2N-150-RR	NS	36	0.3	NA
R2	N	150	162	R2N	R2N-150-RR	NS	37	0.5	NA
R2	N	150	163	R2N	R2N-150-RR	NS	38	0.5	NA
R2	N	150	164	R2N	R2N-150-RR	NS	39	1	NA
R2	N	150	165	R2N	R2N-150-RR	NS	40	0.2	Mixed
R2	N	150	166	R2N	R2N-150-RR	NS	41	0.7	NA
R2	N	150	167	R2N	R2N-150-RR	NS	42	0.2	NA
R2	N	150	168	R2N	R2N-150-RR	NS	43	1	NA
R2	N	150	169	R2N	R2N-150-RR	NS	44	0.1	NA
R2	N	150	170	R2N	R2N-150-RR	NS	45	0.2	Mixed
R2	N	150	171	R2N	R2N-150-RR	NS	46	0.1	NA
R2	N	150	172	R2N	R2N-150-RR	NS	47	0.1	NA
R2	N	150	173	R2N	R2N-150-RR	NS	48	0.1	NA
R2	N	150	174	R2N	R2N-150-RR	NS	49	1	NA
R2	N	150	175	R2N	R2N-150-RR	NS	50	0.5	Mixed
R2	N	150	150	R2N	R2N-150-RR	EW	0	0.5	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	1	0.4	NA
R2	N	150	150	R2N	R2N-150-RR	EW	2.2	1	NA
R2	N	150	150	R2N	R2N-150-RR	EW	3	1.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	4	1.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	5	0.3	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	6	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	7	0.4	NA
R2	N	150	150	R2N	R2N-150-RR	EW	8	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	9	0.25	NA
R2	N	150	150	R2N	R2N-150-RR	EW	10.1	0.3	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	11	0.8	NA
R2	N	150	150	R2N	R2N-150-RR	EW	12	1.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	13	1.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	14	1	NA
R2	N	150	150	R2N	R2N-150-RR	EW	15	0.8	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	16	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	17	2	NA
R2	N	150	150	R2N	R2N-150-RR	EW	18	0.6	NA
R2	N	150	150	R2N	R2N-150-RR	EW	19	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	20	0.3	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	21	1.8	NA
R2	N	150	150	R2N	R2N-150-RR	EW	22	0.3	NA
R2	N	150	150	R2N	R2N-150-RR	EW	23	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	24	0.3	NA
R2	N	150	150	R2N	R2N-150-RR	EW	25	0.5	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	26	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	27	1	NA
R2	N	150	150	R2N	R2N-150-RR	EW	28	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	29	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	30.1	1	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	31	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	32	0.4	NA
R2	N	150	150	R2N	R2N-150-RR	EW	33	1.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	34	0.8	NA
R2	N	150	150	R2N	R2N-150-RR	EW	35	2	Mixed
R2	N	150	150	R2N	R2N-150-RR	EW	36	0.4	NA
R2	N	150	150	R2N	R2N-150-RR	EW	37	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	38	1	NA
R2	N	150	150	R2N	R2N-150-RR	EW	39	0.8	NA
R2	N	150	150	R2N	R2N-150-RR	EW	40	0.3	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	41	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	42	0.3	NA
R2	N	150	150	R2N	R2N-150-RR	EW	43	1	NA
R2	N	150	150	R2N	R2N-150-RR	EW	44	1	NA
R2	N	150	150	R2N	R2N-150-RR	EW	45	0.5	Fine
R2	N	150	150	R2N	R2N-150-RR	EW	46	0.3	NA
R2	N	150	150	R2N	R2N-150-RR	EW	47	0.3	NA
R2	N	150	150	R2N	R2N-150-RR	EW	48.2	0.8	NA
R2	N	150	150	R2N	R2N-150-RR	EW	49	0.5	NA
R2	N	150	150	R2N	R2N-150-RR	EW	50	0.5	Fine
R2	N	250	225	R2N	R2N-250-RR	NS	0	0.2	Mixed
R2	N	250	226	R2N	R2N-250-RR	NS	1	0.2	NA
R2	N	250	227	R2N	R2N-250-RR	NS	2	0.2	NA
R2	N	250	228	R2N	R2N-250-RR	NS	3	0.5	NA
R2	N	250	229	R2N	R2N-250-RR	NS	4	0.5	NA
R2	N	250	230	R2N	R2N-250-RR	NS	5	4	Mixed
R2	N	250	231	R2N	R2N-250-RR	NS	6	0.5	NA
R2	N	250	232	R2N	R2N-250-RR	NS	7	1	NA
R2	N	250	233	R2N	R2N-250-RR	NS	8	0.5	NA
R2	N	250	234	R2N	R2N-250-RR	NS	9	1	NA
R2	N	250	235	R2N	R2N-250-RR	NS	10	0.2	Mixed
R2	N	250	236	R2N	R2N-250-RR	NS	11	2.5	NA
R2	N	250	237	R2N	R2N-250-RR	NS	12	0.5	NA
R2	N	250	238	R2N	R2N-250-RR	NS	13	0.5	NA
R2	N	250	239	R2N	R2N-250-RR	NS	14	0.5	NA
R2	N	250	240	R2N	R2N-250-RR	NS	15	0.5	Mixed
R2	N	250	241	R2N	R2N-250-RR	NS	16	0.5	NA
R2	N	250	242	R2N	R2N-250-RR	NS	17	0.2	NA
R2	N	250	243	R2N	R2N-250-RR	NS	18	0.2	NA
R2	N	250	244	R2N	R2N-250-RR	NS	19	1	NA
R2	N	250	245	R2N	R2N-250-RR	NS	20	0.5	Mixed
R2	N	250	246	R2N	R2N-250-RR	NS	21	0.2	NA
R2	N	250	247	R2N	R2N-250-RR	NS	22	1	NA
R2	N	250	248	R2N	R2N-250-RR	NS	23	0.2	NA
R2	N	250	249	R2N	R2N-250-RR	NS	24	0.2	NA
R2	N	250	250	R2N	R2N-250-RR	NS	25	0.5	Mixed
R2	N	250	251	R2N	R2N-250-RR	NS	26	1	NA
R2	N	250	252	R2N	R2N-250-RR	NS	27	0.2	NA
R2	N	250	253	R2N	R2N-250-RR	NS	28	0.7	NA
R2	N	250	254	R2N	R2N-250-RR	NS	29	0.2	NA
R2	N	250	255	R2N	R2N-250-RR	NS	30	0.2	Mixed
R2	N	250	256	R2N	R2N-250-RR	NS	31	0.2	NA
R2	N	250	257	R2N	R2N-250-RR	NS	32	0.5	NA
R2	N	250	258	R2N	R2N-250-RR	NS	33	0.2	NA
R2	N	250	259	R2N	R2N-250-RR	NS	34	0.2	NA
R2	N	250	260	R2N	R2N-250-RR	NS	35	0.2	Mixed
R2	N	250	261	R2N	R2N-250-RR	NS	36	0.2	NA
R2	N	250	262	R2N	R2N-250-RR	NS	37	0.2	NA
R2	N	250	263	R2N	R2N-250-RR	NS	38	0.5	NA
R2	N	250	264	R2N	R2N-250-RR	NS	39	2	NA
R2	N	250	265	R2N	R2N-250-RR	NS	40	0.5	Mixed
R2	N	250	266	R2N	R2N-250-RR	NS	41	0.2	NA
R2	N	250	267.1	R2N	R2N-250-RR	NS	42.1	0.1	NA
R2	N	250	268	R2N	R2N-250-RR	NS	43	0.2	NA
R2	N	250	269	R2N	R2N-250-RR	NS	44	0.5	NA
R2	N	250	270	R2N	R2N-250-RR	NS	45	0.2	Mixed
R2	N	250	271	R2N	R2N-250-RR	NS	46	0.2	NA
R2	N	250	272	R2N	R2N-250-RR	NS	47	1	NA
R2	N	250	273	R2N	R2N-250-RR	NS	48	0.2	NA
R2	N	250	274	R2N	R2N-250-RR	NS	49	0.2	NA
R2	N	250	275	R2N	R2N-250-RR	NS	50	0.3	Mixed
R2	N	250	250	R2N	R2N-250-RR	EW	0	0.5	Fine
R2	N	250	250	R2N	R2N-250-RR	EW	1	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	2	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	3.2	1	NA
R2	N	250	250	R2N	R2N-250-RR	EW	4	1	NA
R2	N	250	250	R2N	R2N-250-RR	EW	5	0.5	Fine
R2	N	250	250	R2N	R2N-250-RR	EW	6	1	NA
R2	N	250	250	R2N	R2N-250-RR	EW	7	0.4	NA
R2	N	250	250	R2N	R2N-250-RR	EW	8	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	9	0.7	NA
R2	N	250	250	R2N	R2N-250-RR	EW	10	1	Mixed
R2	N	250	250	R2N	R2N-250-RR	EW	11	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	12	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	13	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	14	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	15	0.5	Fine
R2	N	250	250	R2N	R2N-250-RR	EW	16	0.3	NA
R2	N	250	250	R2N	R2N-250-RR	EW	17	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	18	1	NA
R2	N	250	250	R2N	R2N-250-RR	EW	19	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	20	0.5	Fine
R2	N	250	250	R2N	R2N-250-RR	EW	21	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	22	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	23	0.8	NA
R2	N	250	250	R2N	R2N-250-RR	EW	24	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	25	1	Fine
R2	N	250	250	R2N	R2N-250-RR	EW	26	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	27.3	1.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	28	1	NA
R2	N	250	250	R2N	R2N-250-RR	EW	29	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	30.1	1	Mixed
R2	N	250	250	R2N	R2N-250-RR	EW	31	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	32	0.8	NA
R2	N	250	250	R2N	R2N-250-RR	EW	33	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	34	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	35	2.5	Mixed
R2	N	250	250	R2N	R2N-250-RR	EW	36	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	37.2	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	38	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	39	1.8	NA
R2	N	250	250	R2N	R2N-250-RR	EW	40	0.5	Fine
R2	N	250	250	R2N	R2N-250-RR	EW	41	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	42	1	NA
R2	N	250	250	R2N	R2N-250-RR	EW	43	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	44	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	45	1	Mixed
R2	N	250	250	R2N	R2N-250-RR	EW	46	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	47	2	NA
R2	N	250	250	R2N	R2N-250-RR	EW	48	0.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	49	1.5	NA
R2	N	250	250	R2N	R2N-250-RR	EW	50	1.7	Fine
R2	N	350	325	R2N	R2N-350-RR	NS	0	0.2	Mixed
R2	N	350	326	R2N	R2N-350-RR	NS	1	0.5	NA
R2	N	350	327	R2N	R2N-350-RR	NS	2	0.2	NA
R2	N	350	328	R2N	R2N-350-RR	NS	3	0.3	NA
R2	N	350	329.4	R2N	R2N-350-RR	NS	4.4	0.4	NA
R2	N	350	330	R2N	R2N-350-RR	NS	5	0.5	Mixed
R2	N	350	331	R2N	R2N-350-RR	NS	6	1	NA
R2	N	350	332	R2N	R2N-350-RR	NS	7	1	NA
R2	N	350	333	R2N	R2N-350-RR	NS	8	0.5	NA
R2	N	350	334	R2N	R2N-350-RR	NS	9	0.2	NA
R2	N	350	335	R2N	R2N-350-RR	NS	10	0.2	Mixed
R2	N	350	336	R2N	R2N-350-RR	NS	11	0.2	NA
R2	N	350	337	R2N	R2N-350-RR	NS	12	0.1	NA
R2	N	350	338	R2N	R2N-350-RR	NS	13	0.2	NA
R2	N	350	339	R2N	R2N-350-RR	NS	14	0.2	NA
R2	N	350	340	R2N	R2N-350-RR	NS	15	0.5	Mixed
R2	N	350	341	R2N	R2N-350-RR	NS	16	0.4	NA
R2	N	350	342	R2N	R2N-350-RR	NS	17	0.4	NA
R2	N	350	343	R2N	R2N-350-RR	NS	18	0.1	NA
R2	N	350	344	R2N	R2N-350-RR	NS	19	0.4	NA
R2	N	350	345	R2N	R2N-350-RR	NS	20	0.2	Mixed
R2	N	350	346	R2N	R2N-350-RR	NS	21	0.8	NA
R2	N	350	347	R2N	R2N-350-RR	NS	22	0.3	NA
R2	N	350	348	R2N	R2N-350-RR	NS	23	0.1	NA
R2	N	350	349	R2N	R2N-350-RR	NS	24	0.2	NA
R2	N	350	350	R2N	R2N-350-RR	NS	25	0.5	Mixed
R2	N	350	351	R2N	R2N-350-RR	NS	26	0.2	NA
R2	N	350	352	R2N	R2N-350-RR	NS	27	0.5	NA
R2	N	350	353	R2N	R2N-350-RR	NS	28	0.5	NA
R2	N	350	354	R2N	R2N-350-RR	NS	29	0.4	NA
R2	N	350	355	R2N	R2N-350-RR	NS	30	0.2	Mixed
R2	N	350	356	R2N	R2N-350-RR	NS	31	0.6	NA
R2	N	350	357	R2N	R2N-350-RR	NS	32	0.5	NA
R2	N	350	358	R2N	R2N-350-RR	NS	33	0.2	NA
R2	N	350	359	R2N	R2N-350-RR	NS	34	0.5	NA
R2	N	350	360	R2N	R2N-350-RR	NS	35	0.3	Mixed
R2	N	350	361	R2N	R2N-350-RR	NS	36	0.5	NA
R2	N	350	362	R2N	R2N-350-RR	NS	37	0.3	NA
R2	N	350	363	R2N	R2N-350-RR	NS	38	0.4	NA
R2	N	350	364	R2N	R2N-350-RR	NS	39	0.4	NA
R2	N	350	365	R2N	R2N-350-RR	NS	40	0.5	Mixed
R2	N	350	366	R2N	R2N-350-RR	NS	41	0.2	NA
R2	N	350	367	R2N	R2N-350-RR	NS	42	0.1	NA
R2	N	350	368	R2N	R2N-350-RR	NS	43	0.6	NA
R2	N	350	369	R2N	R2N-350-RR	NS	44	0.1	NA
