reef	dir	channel	site	start	end	duration	total_dry	frac_fine	sedrate	finerate	middate
R3	N	control	R3NC1	2014-12-20	2015-01-18	29	1.89	95.2380952380952	0.0651724137931034	0.0620689655172413	2015-01-03
R3	S	control	R3SC1	2014-12-20	2015-01-18	29	3.6	92.2222222222222	0.124137931034483	0.11448275862069	2015-01-03
R3	S	control	R3SC1	2014-12-20	2015-01-18	29	3.57	93.5574229691877	0.123103448275862	0.115172413793104	2015-01-03
R3	S	control	R3SC1	2014-12-20	2015-01-18	29	3.49	93.9828080229226	0.120344827586207	0.113103448275862	2015-01-03
R3	S	control	R3SC2	2014-12-20	2015-01-18	29	3.56	89.6067415730337	0.122758620689655	0.11	2015-01-03
R3	S	control	R3SC2	2014-12-20	2015-01-18	29	3.36	91.3690476190476	0.115862068965517	0.105862068965517	2015-01-03
R3	S	control	R3SC2	2014-12-20	2015-01-18	29	4.5	94	0.155172413793103	0.145862068965517	2015-01-03
R3	S	control	R3SC3	2014-12-20	2015-01-18	29	4.31	90.9512761020882	0.148620689655172	0.135172413793103	2015-01-03
R3	S	control	R3SC3	2014-12-20	2015-01-18	29	2.85	85.9649122807017	0.0982758620689655	0.0844827586206896	2015-01-03
R3	S	control	R3SC3	2014-12-20	2015-01-18	29	5.16	91.2790697674418	0.177931034482759	0.162413793103448	2015-01-03
R3	S	channelside	R3S1	2014-12-20	2015-01-18	29	9.28	85.6681034482759	0.32	0.274137931034483	2015-01-03
R3	S	channelside	R3S1	2014-12-20	2015-01-18	29	9.3	86.5591397849462	0.320689655172414	0.277586206896552	2015-01-03
R3	S	channelside	R3S1	2014-12-20	2015-01-18	29	9.06	83.6644591611479	0.312413793103448	0.261379310344828	2015-01-03
R3	S	channelside	R3S2	2014-12-20	2015-01-18	29	6.47	73.5703245749614	0.223103448275862	0.164137931034483	2015-01-03
R3	S	channelside	R3S2	2014-12-20	2015-01-18	29	7.44	81.5860215053763	0.256551724137931	0.209310344827586	2015-01-03
R3	S	channelside	R3S2	2014-12-20	2015-01-18	29	7.61	88.3048620236531	0.262413793103448	0.231724137931035	2015-01-03
R3	S	channelside	R3S3	2014-12-20	2015-01-18	29	7.46	77.4798927613941	0.257241379310345	0.199310344827586	2015-01-03
R3	S	channelside	R3S3	2014-12-20	2015-01-18	29	7.63	82.0445609436435	0.263103448275862	0.215862068965517	2015-01-03
R3	S	channelside	R3S3	2014-12-20	2015-01-18	29	9.07	84.2337375964719	0.312758620689655	0.263448275862069	2015-01-03
R3	N	channelside	R3N1	2014-12-20	2015-01-18	29	10.45	63.9234449760765	0.360344827586207	0.230344827586207	2015-01-03
R3	N	channelside	R3N1	2014-12-20	2015-01-18	29	13.23	63.114134542706	0.456206896551724	0.287931034482759	2015-01-03
R3	N	channelside	R3N1	2014-12-20	2015-01-18	29	11.89	60.9756097560976	0.41	0.25	2015-01-03
HB	N	channelside	HBN1	2014-12-13	2015-02-13	62	154.7	14.2533936651584	2.49516129032258	0.355645161290323	2015-01-13
HB	N	channelside	HBN1	2014-12-13	2015-02-13	62	160.71	13.6145852778296	2.59209677419355	0.352903225806452	2015-01-13
HB	N	channelside	HBN1	2014-12-13	2015-02-13	62	219.61	9.18446336687765	3.54209677419355	0.325322580645161	2015-01-13
HB	N	channelside	HBN2	2014-12-13	2015-02-13	62	100.1	28.1418581418581	1.61451612903226	0.454354838709677	2015-01-13
HB	N	channelside	HBN2	2014-12-13	2015-02-13	62	97.97	28.6312136368276	1.58016129032258	0.45241935483871	2015-01-13
HB	N	channelside	HBN2	2014-12-13	2015-02-13	62	125.61	22.4026749462622	2.02596774193548	0.453870967741935	2015-01-13
HB	N	channelside	HBN3	2014-12-13	2015-02-13	62	158.37	28.0734987687062	2.55435483870968	0.717096774193548	2015-01-13
HB	N	channelside	HBN3	2014-12-13	2015-02-13	62	198.32	24.5058491327148	3.19870967741935	0.783870967741936	2015-01-13
HB	N	channelside	HBN3	2014-12-13	2015-02-13	62	173.18	16.6300958540247	2.79322580645161	0.464516129032258	2015-01-13
HB	S	channelside	HBS1	2014-12-13	2015-02-13	62	79.92	71.971971971972	1.28903225806452	0.927741935483871	2015-01-13
HB	S	channelside	HBS1	2014-12-13	2015-02-13	62	59.85	51.9799498746867	0.965322580645161	0.501774193548387	2015-01-13
HB	S	channelside	HBS1	2014-12-13	2015-02-13	62	61.12	57.5098167539267	0.985806451612903	0.566935483870968	2015-01-13
HB	S	channelside	HBS2	2014-12-13	2015-02-13	62	45.54	65.393061045235	0.734516129032258	0.480322580645161	2015-01-13
HB	S	channelside	HBS2	2014-12-13	2015-02-13	62	57.98	61.6764401517765	0.935161290322581	0.576774193548387	2015-01-13
HB	S	channelside	HBS3	2014-12-13	2015-02-13	62	69.51	85.6423536181844	1.12112903225806	0.960161290322581	2015-01-13
HB	S	channelside	HBS3	2014-12-13	2015-02-13	62	46.87	79.0911030509921	0.755967741935484	0.597903225806451	2015-01-13
HB	S	channelside	HBS3	2014-12-13	2015-02-13	62	38.8	76.0051546391753	0.625806451612903	0.475645161290323	2015-01-13
HB	S	channelside	HBS4	2014-12-13	2015-02-13	62	50.95	65.1030421982336	0.821774193548387	0.535	2015-01-13
HB	S	channelside	HBS4	2014-12-13	2015-02-13	62	74	72.2027027027027	1.19354838709677	0.861774193548387	2015-01-13
HB	S	channelside	HBS4	2014-12-13	2015-02-13	62	73.51	51.5031968439668	1.18564516129032	0.610645161290323	2015-01-13
HB	N	control	HBNC1	2014-12-13	2015-02-13	62	39.27	90.0687547746371	0.633387096774194	0.570483870967742	2015-01-13
HB	N	control	HBNC1	2014-12-13	2015-02-13	62	48.92	88.6549468520033	0.789032258064516	0.699516129032258	2015-01-13
HB	N	control	HBNC1	2014-12-13	2015-02-13	62	40.59	93.2988420793299	0.654677419354839	0.610806451612903	2015-01-13
HB	S	control	HBSC1	2014-12-13	2015-02-13	62	20.64	88.1298449612403	0.332903225806452	0.293387096774194	2015-01-13
HB	S	control	HBSC1	2014-12-13	2015-02-13	62	16.19	91.3526868437307	0.261129032258064	0.238548387096774	2015-01-13
HB	S	control	HBSC1	2014-12-13	2015-02-13	62	17.1	90.5847953216374	0.275806451612903	0.249838709677419	2015-01-13
R2	N	channelside	R2N1	2015-01-05	2015-03-15	69	234.02	32.1596444748312	3.39159420289855	1.09072463768116	2015-02-08
R2	N	channelside	R2N1	2015-01-05	2015-03-15	69	213.13	30.1928400506733	3.08884057971015	0.932608695652174	2015-02-08
R2	N	channelside	R2N1	2015-01-05	2015-03-15	69	258.92	24.7605437973119	3.75246376811594	0.929130434782609	2015-02-08
R2	N	channelside	R2N2	2015-01-05	2015-03-15	69	208.75	33.140119760479	3.02536231884058	1.00260869565217	2015-02-08
R2	N	channelside	R2N2	2015-01-05	2015-03-15	69	410.9	21.5113166220492	5.95507246376812	1.28101449275362	2015-02-08
R2	N	channelside	R2N2	2015-01-05	2015-03-15	69	264.32	29.0102905569007	3.83072463768116	1.11130434782609	2015-02-08
R2	S	channelside	R2S1	2015-01-05	2015-03-15	69	106.35	52.6939351198872	1.54130434782609	0.812173913043478	2015-02-08
R2	S	channelside	R2S1	2015-01-05	2015-03-15	69	81.6	62.6470588235294	1.18260869565217	0.740869565217391	2015-02-08
R2	S	channelside	R2S1	2015-01-05	2015-03-15	69	74.95	54.9566377585057	1.08623188405797	0.59695652173913	2015-02-08
R2	N	control	R2NC1	2015-01-05	2015-03-15	69	17.92	50.7254464285714	0.259710144927536	0.131739130434783	2015-02-08
R2	N	control	R2NC1	2015-01-05	2015-03-15	69	15.31	55.7152188112345	0.221884057971014	0.123623188405797	2015-02-08
R2	N	control	R2NC1	2015-01-05	2015-03-15	69	15.15	70.7590759075908	0.219565217391304	0.15536231884058	2015-02-08
R2	N	control	R2NC2	2015-01-05	2015-03-15	69	6.9	93.9130434782609	0.1	0.0939130434782609	2015-02-08
R2	N	control	R2NC2	2015-01-05	2015-03-15	69	5.73	87.260034904014	0.0830434782608695	0.072463768115942	2015-02-08
R2	N	control	R2NC2	2015-01-05	2015-03-15	69	7.06	86.5439093484419	0.10231884057971	0.0885507246376812	2015-02-08
R2	S	channelside	R2S2	2015-01-05	2015-03-15	69	68.83	57.3732384134825	0.997536231884058	0.57231884057971	2015-02-08
R2	S	channelside	R2S2	2015-01-05	2015-03-15	69	79.96	65.6203101550775	1.15884057971015	0.760434782608696	2015-02-08
R2	S	channelside	R2S2	2015-01-05	2015-03-15	69	78.92	55.9427268119615	1.14376811594203	0.639855072463768	2015-02-08
R2	S	control	R2SC1	2015-01-05	2015-03-15	69	59.61	66.5827881227982	0.863913043478261	0.575217391304348	2015-02-08
R2	S	control	R2SC1	2015-01-05	2015-03-15	69	55.73	68.4909384532568	0.80768115942029	0.553188405797101	2015-02-08
R2	S	control	R2SC1	2015-01-05	2015-03-15	69	38.62	73.6923873640601	0.559710144927536	0.412463768115942	2015-02-08
R2	S	control	R2SC2	2015-01-05	2015-03-15	69	33.55	56.6616989567809	0.486231884057971	0.275507246376812	2015-02-08
R2	S	control	R2SC2	2015-01-05	2015-03-15	69	35	69.1428571428571	0.507246376811594	0.350724637681159	2015-02-08
R2	S	control	R2SC2	2015-01-05	2015-03-15	69	42.7	63.6768149882904	0.618840579710145	0.394057971014493	2015-02-08
R3	S	channelside	R3S1	2015-01-18	2015-03-22	63	36.79	73.9331340038054	0.583968253968254	0.431746031746032	2015-02-19
R3	S	channelside	R3S1	2015-01-18	2015-03-22	63	44.33	74.2612226483194	0.703650793650794	0.522539682539683	2015-02-19
R3	S	channelside	R3S1	2015-01-18	2015-03-22	63	36.01	79.0613718411552	0.571587301587302	0.451904761904762	2015-02-19
R3	S	channelside	R3S2	2015-01-18	2015-03-22	63	27.87	70.1471115895228	0.442380952380952	0.31031746031746	2015-02-19
R3	S	channelside	R3S2	2015-01-18	2015-03-22	63	28.52	75.8064516129032	0.452698412698413	0.343174603174603	2015-02-19
R3	S	channelside	R3S2	2015-01-18	2015-03-22	63	30.71	80.7554542494301	0.487460317460317	0.393650793650794	2015-02-19
R3	S	channelside	R3S3	2015-01-18	2015-03-22	63	20.96	70.1812977099237	0.332698412698413	0.233492063492063	2015-02-19
R3	S	channelside	R3S3	2015-01-18	2015-03-22	63	28.13	79.9146818343406	0.446507936507936	0.356825396825397	2015-02-19
R3	S	channelside	R3S3	2015-01-18	2015-03-22	63	30.19	83.0738655183836	0.479206349206349	0.398095238095238	2015-02-19
R3	S	control	R3SC1	2015-01-18	2015-03-22	63	19.42	83.9855818743563	0.308253968253968	0.258888888888889	2015-02-19
R3	S	control	R3SC1	2015-01-18	2015-03-22	63	21.83	87.5400824553367	0.346507936507936	0.303333333333333	2015-02-19
R3	S	control	R3SC1	2015-01-18	2015-03-22	63	22.34	89.6598030438675	0.354603174603175	0.317936507936508	2015-02-19
R3	S	control	R3SC2	2015-01-18	2015-03-22	63	17.07	86.7018160515524	0.270952380952381	0.234920634920635	2015-02-19
R3	S	control	R3SC2	2015-01-18	2015-03-22	63	18.61	88.7694787748522	0.295396825396825	0.262222222222222	2015-02-19
R3	S	control	R3SC2	2015-01-18	2015-03-22	63	15.87	88.6578449905482	0.251904761904762	0.223333333333333	2015-02-19
R3	S	control	R3SC3	2015-01-18	2015-03-22	63	19.14	84.8484848484849	0.303809523809524	0.257777777777778	2015-02-19
R3	S	control	R3SC3	2015-01-18	2015-03-22	63	15.31	79.6211626387982	0.243015873015873	0.193492063492064	2015-02-19
R3	S	control	R3SC3	2015-01-18	2015-03-22	63	17.8	84.1011235955056	0.282539682539682	0.237619047619048	2015-02-19
R3	N	channelside	R3N1	2015-01-18	2015-03-22	63	32.64	63.4191176470588	0.518095238095238	0.328571428571429	2015-02-19
R3	N	channelside	R3N1	2015-01-18	2015-03-22	63	53.45	53.1524789522919	0.848412698412699	0.450952380952381	2015-02-19
R3	N	channelside	R3N1	2015-01-18	2015-03-22	63	39	62.9487179487179	0.619047619047619	0.38968253968254	2015-02-19
R3	N	control	R3NC1	2015-01-18	2015-03-22	63	4.47	77.1812080536913	0.0709523809523809	0.0547619047619047	2015-02-19
R3	N	control	R3NC1	2015-01-18	2015-03-22	63	5.05	84.1584158415842	0.0801587301587301	0.0674603174603174	2015-02-19
R3	N	control	R3NC1	2015-01-18	2015-03-22	63	7.12	88.3426966292135	0.113015873015873	0.0998412698412698	2015-02-19
HB	N	channelside	HBN1	2015-02-13	2015-04-01	47	167.52	8.94221585482331	3.56425531914894	0.318723404255319	2015-03-09
HB	N	channelside	HBN1	2015-02-13	2015-04-01	47	139.02	12.0054668393037	2.95787234042553	0.355106382978723	2015-03-09
HB	N	channelside	HBN1	2015-02-13	2015-04-01	47	161.53	10.2767287810314	3.4368085106383	0.353191489361702	2015-03-09
HB	N	channelside	HBN2	2015-02-13	2015-04-01	47	99.22	25.5392058052812	2.11106382978723	0.539148936170213	2015-03-09
HB	N	channelside	HBN2	2015-02-13	2015-04-01	47	85.52	29.8526660430309	1.81957446808511	0.543191489361702	2015-03-09
HB	N	channelside	HBN2	2015-02-13	2015-04-01	47	100.92	25.9413396749901	2.14723404255319	0.557021276595745	2015-03-09
HB	N	channelside	HBN3	2015-02-13	2015-04-01	47	130.91	34.5198991673669	2.78531914893617	0.961489361702128	2015-03-09
HB	N	channelside	HBN3	2015-02-13	2015-04-01	47	134.3	28.4884586746091	2.85744680851064	0.814042553191489	2015-03-09
HB	S	channelside	HBS1	2015-02-13	2015-04-01	47	70.86	55.9836296923511	1.50765957446809	0.844042553191489	2015-03-09
HB	S	channelside	HBS1	2015-02-13	2015-04-01	47	53.36	45.6334332833583	1.13531914893617	0.518085106382979	2015-03-09
HB	S	channelside	HBS1	2015-02-13	2015-04-01	47	57.37	54.5232700017431	1.22063829787234	0.665531914893617	2015-03-09
HB	S	channelside	HBS2	2015-02-13	2015-04-01	47	43.56	51.6528925619835	0.926808510638298	0.478723404255319	2015-03-09
HB	S	channelside	HBS2	2015-02-13	2015-04-01	47	50.98	48.9603766182817	1.08468085106383	0.531063829787234	2015-03-09
HB	S	channelside	HBS2	2015-02-13	2015-04-01	47	46.68	40.6598114824336	0.993191489361702	0.403829787234043	2015-03-09
HB	S	channelside	HBS3	2015-02-13	2015-04-01	47	42.33	67.4698795180723	0.900638297872341	0.607659574468085	2015-03-09
HB	S	channelside	HBS3	2015-02-13	2015-04-01	47	46.17	76.5215507905566	0.982340425531915	0.751702127659574	2015-03-09
HB	S	channelside	HBS3	2015-02-13	2015-04-01	47	34.7	65.2161383285303	0.738297872340426	0.481489361702128	2015-03-09
HB	S	channelside	HBS4	2015-02-13	2015-04-01	47	45.11	57.1491908667701	0.959787234042553	0.548510638297872	2015-03-09
HB	S	channelside	HBS4	2015-02-13	2015-04-01	47	57.62	60.8469281499479	1.22595744680851	0.745957446808511	2015-03-09
HB	S	channelside	HBS4	2015-02-13	2015-04-01	47	57.72	39.7955647955648	1.22808510638298	0.488723404255319	2015-03-09
HB	N	control	HBNC1	2015-02-13	2015-04-01	47	25.28	87.5395569620253	0.537872340425532	0.470851063829787	2015-03-09
HB	N	control	HBNC1	2015-02-13	2015-04-01	47	20.18	84.1427155599604	0.42936170212766	0.361276595744681	2015-03-09
HB	N	control	HBNC1	2015-02-13	2015-04-01	47	19.59	89.6886166411434	0.416808510638298	0.373829787234043	2015-03-09
HB	S	control	HBSC1	2015-02-13	2015-04-01	47	21.28	82.1898496240601	0.452765957446809	0.372127659574468	2015-03-09
HB	S	control	HBSC1	2015-02-13	2015-04-01	47	16.22	83.2922318125771	0.345106382978723	0.287446808510638	2015-03-09
HB	S	control	HBSC1	2015-02-13	2015-04-01	47	17.93	83.8259899609593	0.381489361702128	0.319787234042553	2015-03-09
R3	N	control	R3NC1	2015-03-22	2015-04-19	28	1.15	78.2608695652174	0.0410714285714286	0.0321428571428572	2015-04-05
R3	N	control	R3NC1	2015-03-22	2015-04-19	28	0.76	88.1578947368421	0.0271428571428571	0.0239285714285714	2015-04-05
R3	N	control	R3NC1	2015-03-22	2015-04-19	28	1.12	88.3928571428572	0.04	0.0353571428571429	2015-04-05
R3	S	control	R3SC1	2015-03-22	2015-04-19	28	1.27	85.8267716535433	0.0453571428571428	0.0389285714285714	2015-04-05
R3	S	control	R3SC1	2015-03-22	2015-04-19	28	1.2	86.6666666666667	0.0428571428571429	0.0371428571428572	2015-04-05
R3	S	control	R3SC1	2015-03-22	2015-04-19	28	1.18	86.4406779661017	0.0421428571428571	0.0364285714285714	2015-04-05
R3	S	control	R3SC2	2015-03-22	2015-04-19	28	1.85	79.4594594594594	0.0660714285714286	0.0525	2015-04-05
R3	S	control	R3SC2	2015-03-22	2015-04-19	28	1.49	60.4026845637584	0.0532142857142857	0.0321428571428571	2015-04-05
R3	S	control	R3SC2	2015-03-22	2015-04-19	28	1.18	71.1864406779661	0.0421428571428571	0.03	2015-04-05
R3	S	control	R3SC3	2015-03-22	2015-04-19	28	3.06	35.9477124183006	0.109285714285714	0.0392857142857143	2015-04-05
R3	S	control	R3SC3	2015-03-22	2015-04-19	28	1.43	81.8181818181818	0.0510714285714286	0.0417857142857143	2015-04-05
R3	S	control	R3SC3	2015-03-22	2015-04-19	28	1.56	70.5128205128206	0.0557142857142857	0.0392857142857143	2015-04-05
R3	S	channelside	R3S1	2015-03-22	2015-04-19	28	4.23	85.5791962174941	0.151071428571429	0.129285714285714	2015-04-05
R3	S	channelside	R3S1	2015-03-22	2015-04-19	28	17.18	11.9324796274738	0.613571428571429	0.0732142857142857	2015-04-05
R3	S	channelside	R3S1	2015-03-22	2015-04-19	28	2.5	75.2	0.0892857142857143	0.0671428571428572	2015-04-05
R3	S	channelside	R3S2	2015-03-22	2015-04-19	28	3.14	59.2356687898089	0.112142857142857	0.0664285714285714	2015-04-05
R3	S	channelside	R3S2	2015-03-22	2015-04-19	28	2.56	72.65625	0.0914285714285714	0.0664285714285714	2015-04-05
R3	S	channelside	R3S2	2015-03-22	2015-04-19	28	1.97	78.1725888324873	0.0703571428571429	0.055	2015-04-05
R3	S	channelside	R3S3	2015-03-22	2015-04-19	28	2.41	61.4107883817428	0.0860714285714286	0.0528571428571429	2015-04-05
R3	S	channelside	R3S3	2015-03-22	2015-04-19	28	2.47	55.4655870445344	0.0882142857142857	0.0489285714285714	2015-04-05
R3	S	channelside	R3S3	2015-03-22	2015-04-19	28	2.4	65.8333333333333	0.0857142857142857	0.0564285714285714	2015-04-05
R3	N	channelside	R3N1	2015-03-22	2015-04-19	28	3.54	41.5254237288135	0.126428571428571	0.0525	2015-04-05
R3	N	channelside	R3N1	2015-03-22	2015-04-19	28	5.69	33.2161687170475	0.203214285714286	0.0675	2015-04-05
R3	N	channelside	R3N1	2015-03-22	2015-04-19	28	3.53	46.7422096317281	0.126071428571429	0.0589285714285714	2015-04-05
R2	N	channelside	R2N1	2015-03-15	2015-04-12	28	42.85	46.441073512252	1.53035714285714	0.710714285714286	2015-03-29
R2	N	channelside	R2N1	2015-03-15	2015-04-12	28	34.68	46.3091118800461	1.23857142857143	0.573571428571429	2015-03-29
R2	N	channelside	R2N1	2015-03-15	2015-04-12	28	44.26	43.4252146407592	1.58071428571429	0.686428571428571	2015-03-29
R2	N	channelside	R2N2	2015-03-15	2015-04-12	28	32.47	43.178318447798	1.15964285714286	0.500714285714286	2015-03-29
R2	N	channelside	R2N2	2015-03-15	2015-04-12	28	50.45	36.6105054509415	1.80178571428571	0.659642857142857	2015-03-29
R2	N	channelside	R2N2	2015-03-15	2015-04-12	28	36.28	43.9084895259096	1.29571428571429	0.568928571428571	2015-03-29
R2	S	channelside	R2S1	2015-03-15	2015-04-12	28	10.94	74.3144424131627	0.390714285714286	0.290357142857143	2015-03-29
R2	S	channelside	R2S1	2015-03-15	2015-04-12	28	10.46	73.3269598470363	0.373571428571429	0.273928571428572	2015-03-29
R2	S	channelside	R2S1	2015-03-15	2015-04-12	28	9.38	74.0938166311301	0.335	0.248214285714286	2015-03-29
R2	N	control	R2NC1	2015-03-15	2015-04-12	28	3.3	41.5151515151515	0.117857142857143	0.0489285714285714	2015-03-29
R2	N	control	R2NC1	2015-03-15	2015-04-12	28	1.66	80.1204819277109	0.0592857142857142	0.0475	2015-03-29
R2	N	control	R2NC1	2015-03-15	2015-04-12	28	1.71	80.1169590643275	0.0610714285714285	0.0489285714285714	2015-03-29
R2	N	control	R2NC2	2015-03-15	2015-04-12	28	0.779999999999999	96.1538461538462	0.0278571428571428	0.0267857142857143	2015-03-29
R2	N	control	R2NC2	2015-03-15	2015-04-12	28	0.870000000000001	88.5057471264368	0.0310714285714286	0.0275000000000001	2015-03-29
R2	N	control	R2NC2	2015-03-15	2015-04-12	28	0.73	91.7808219178082	0.0260714285714286	0.0239285714285714	2015-03-29
R2	S	channelside	R2S2	2015-03-15	2015-04-12	28	8.12	79.3103448275862	0.29	0.23	2015-03-29
R2	S	channelside	R2S2	2015-03-15	2015-04-12	28	8.64	79.8611111111111	0.308571428571429	0.246428571428571	2015-03-29
R2	S	channelside	R2S2	2015-03-15	2015-04-12	28	9.17	78.6259541984733	0.3275	0.2575	2015-03-29
R2	S	control	R2SC1	2015-03-15	2015-04-12	28	3.53	85.5524079320113	0.126071428571429	0.107857142857143	2015-03-29
R2	S	control	R2SC1	2015-03-15	2015-04-12	28	3.57	83.4733893557423	0.1275	0.106428571428571	2015-03-29
R2	S	control	R2SC1	2015-03-15	2015-04-12	28	3.4	70.8823529411765	0.121428571428571	0.0860714285714286	2015-03-29
R2	S	control	R2SC2	2015-03-15	2015-04-12	28	3.17	77.602523659306	0.113214285714286	0.0878571428571429	2015-03-29
R2	S	control	R2SC2	2015-03-15	2015-04-12	28	3.38	80.4733727810651	0.120714285714286	0.0971428571428572	2015-03-29
R2	S	control	R2SC2	2015-03-15	2015-04-12	28	3.22	80.4347826086956	0.115	0.0925	2015-03-29
R2	N	control	R2NC1	2015-04-12	2015-05-10	28	2.49	69.8795180722892	0.0889285714285714	0.0621428571428572	2015-04-26
R2	N	control	R2NC1	2015-04-12	2015-05-10	28	3.11	57.8778135048232	0.111071428571429	0.0642857142857143	2015-04-26
R2	N	control	R2NC1	2015-04-12	2015-05-10	28	3.61	79.2243767313019	0.128928571428571	0.102142857142857	2015-04-26
R2	N	control	R2NC2	2015-04-12	2015-05-10	28	1.11	86.4864864864865	0.0396428571428571	0.0342857142857143	2015-04-26
R2	N	control	R2NC2	2015-04-12	2015-05-10	28	1.15	85.2173913043478	0.0410714285714286	0.035	2015-04-26
R2	N	control	R2NC2	2015-04-12	2015-05-10	28	1.16	87.0689655172413	0.0414285714285714	0.0360714285714286	2015-04-26
R2	N	channelside	R2N1	2015-04-12	2015-05-10	28	26.64	52.7027027027027	0.951428571428571	0.501428571428571	2015-04-26
R2	N	channelside	R2N1	2015-04-12	2015-05-10	28	27.77	45.4087144400432	0.991785714285714	0.450357142857143	2015-04-26
R2	N	channelside	R2N1	2015-04-12	2015-05-10	28	32.79	44.0378164074413	1.17107142857143	0.515714285714286	2015-04-26
R2	N	channelside	R2N2	2015-04-12	2015-05-10	28	13.91	65.1329978432782	0.496785714285714	0.323571428571428	2015-04-26
R2	N	channelside	R2N2	2015-04-12	2015-05-10	28	18.08	66.0398230088496	0.645714285714286	0.426428571428571	2015-04-26
R2	N	channelside	R2N2	2015-04-12	2015-05-10	28	18.65	66.970509383378	0.666071428571429	0.446071428571429	2015-04-26
R2	S	channelside	R2S2	2015-04-12	2015-05-10	28	9.68	76.5495867768595	0.345714285714286	0.264642857142857	2015-04-26
R2	S	channelside	R2S2	2015-04-12	2015-05-10	28	7.53	81.8061088977424	0.268928571428571	0.22	2015-04-26
R2	S	channelside	R2S2	2015-04-12	2015-05-10	28	12.58	80.1271860095389	0.449285714285714	0.36	2015-04-26
R2	S	channelside	R2S1	2015-04-12	2015-05-10	28	9.95	74.8743718592965	0.355357142857143	0.266071428571429	2015-04-26
R2	S	channelside	R2S1	2015-04-12	2015-05-10	28	10	79.7	0.357142857142857	0.284642857142857	2015-04-26
R2	S	channelside	R2S1	2015-04-12	2015-05-10	28	8.38	75.6563245823389	0.299285714285714	0.226428571428571	2015-04-26
R2	S	control	R2SC1	2015-04-12	2015-05-10	28	5.05	81.3861386138614	0.180357142857143	0.146785714285714	2015-04-26
R2	S	control	R2SC1	2015-04-12	2015-05-10	28	4.86	86.8312757201646	0.173571428571429	0.150714285714286	2015-04-26
R2	S	control	R2SC1	2015-04-12	2015-05-10	28	4.65	84.9462365591398	0.166071428571429	0.141071428571429	2015-04-26
R2	S	control	R2SC2	2015-04-12	2015-05-10	28	2.57	73.1517509727627	0.0917857142857143	0.0671428571428572	2015-04-26
R2	S	control	R2SC2	2015-04-12	2015-05-10	28	5.26	82.5095057034221	0.187857142857143	0.155	2015-04-26
R2	S	control	R2SC2	2015-04-12	2015-05-10	28	4.93	78.498985801217	0.176071428571429	0.138214285714286	2015-04-26
HB	S	channelside	HBS3	2015-04-01	2015-05-19	48	12.06	80.1824212271973	0.25125	0.201458333333333	2015-04-25
HB	S	channelside	HBS3	2015-04-01	2015-05-19	48	22.15	89.6613995485327	0.461458333333333	0.41375	2015-04-25
HB	S	channelside	HBS3	2015-04-01	2015-05-19	48	14.71	84.7042828008158	0.306458333333333	0.259583333333333	2015-04-25
HB	S	channelside	HBS4	2015-04-01	2015-05-19	48	17.3	74.6242774566474	0.360416666666667	0.268958333333333	2015-04-25
HB	S	channelside	HBS4	2015-04-01	2015-05-19	48	19.89	75.5153343388638	0.414375	0.312916666666667	2015-04-25
HB	S	channelside	HBS4	2015-04-01	2015-05-19	48	18.51	67.5850891410049	0.385625	0.260625	2015-04-25
HB	S	channelside	HBS2	2015-04-01	2015-05-19	48	26.04	70.7373271889401	0.5425	0.38375	2015-04-25
HB	S	channelside	HBS2	2015-04-01	2015-05-19	48	22.06	52.1305530371713	0.459583333333333	0.239583333333333	2015-04-25
HB	S	channelside	HBS1	2015-04-01	2015-05-19	48	33.38	64.1102456560815	0.695416666666667	0.445833333333333	2015-04-25
HB	S	channelside	HBS1	2015-04-01	2015-05-19	48	26.81	61.0966057441253	0.558541666666667	0.34125	2015-04-25
HB	S	channelside	HBS1	2015-04-01	2015-05-19	48	44.29	75.7733122601039	0.922708333333333	0.699166666666667	2015-04-25
HB	N	channelside	HBN1	2015-04-01	2015-05-19	48	29.9	48.494983277592	0.622916666666667	0.302083333333333	2015-04-25
HB	N	channelside	HBN1	2015-04-01	2015-05-19	48	38.06	37.9926431949553	0.792916666666667	0.30125	2015-04-25
HB	N	channelside	HBN2	2015-04-01	2015-05-19	48	49.81	33.8486247741417	1.03770833333333	0.35125	2015-04-25
HB	N	channelside	HBN2	2015-04-01	2015-05-19	48	49.88	49.3584603047314	1.03916666666667	0.512916666666667	2015-04-25
HB	N	channelside	HBN2	2015-04-01	2015-05-19	48	55.01	30.3944737320487	1.14604166666667	0.348333333333333	2015-04-25
HB	N	channelside	HBN3	2015-04-01	2015-05-19	48	66.32	40.6363088057901	1.38166666666667	0.561458333333333	2015-04-25
HB	N	channelside	HBN3	2015-04-01	2015-05-19	48	80.82	51.0269735214056	1.68375	0.859166666666667	2015-04-25
HB	N	control	HBNC1	2015-04-01	2015-05-19	48	8	96.75	0.166666666666667	0.16125	2015-04-25
HB	N	control	HBNC1	2015-04-01	2015-05-19	48	8.67	96.8858131487889	0.180625	0.175	2015-04-25
HB	N	control	HBNC1	2015-04-01	2015-05-19	48	11.87	98.3993260320135	0.247291666666667	0.243333333333333	2015-04-25
HB	S	control	HBSC1	2015-04-01	2015-05-19	48	3.89	95.8868894601542	0.0810416666666666	0.0777083333333333	2015-04-25
HB	S	control	HBSC1	2015-04-01	2015-05-19	48	3.92	95.9183673469388	0.0816666666666666	0.0783333333333333	2015-04-25
