8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,5,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,16,,
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,CY,16,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,5,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,5,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,4,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,11,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,13,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,16,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,13,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,5,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,10,,
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,AO,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,16,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,8,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,SA,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Encrusting,,,,,5,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,4,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,25,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,5,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,8,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,8,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,18,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,4,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,15,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,6,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,8,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,7,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,22,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,7,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,12,,
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,AO,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,4,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,27,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,8,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,,10,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Lumpy,,,,SA,28,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Cliona,,,,SA,22,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Cliona,,,,SA,12,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Cliona,,,,SA,23,,
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Sponge,Cliona,,,,CY,23,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Zoanthid,,,,,,65,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Zoanthid,,,,,,25,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Macroalgae,Dictyota,,,,,,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Macroalgae,Turf,,,,,,,1
8/21/16,PC,R2SC1,3,JC,,,,,,,,,,,,,Macroalgae,Udotea,,,,,,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,40,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,BUR,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,BUR,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,18,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,28,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,50,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,16,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,55,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,22,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,40,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,18,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,50,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,38,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,52,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,50,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,35,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,35,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,48,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,55,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,22,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,7,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,18,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,TO,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,28,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,AO,50,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,50,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,CM,60,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,55,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,50,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,22,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,40,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,22,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,18,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,28,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,55,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,42,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,18,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,18,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Muriceopsis,,,,,18,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Briareum,,,,,10,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,,5,,1
8/10/16,PC,R2SC1,1,JC,,,,,,,,,,,,,Octocoral,Gorgonia,,,,D,7,,1
